shop_id,shop_name,region_code,product_id,product_name,score,rating,variant,template_index,template_name,content,source_key
"47","Nasi lemak","BELL","2395","Roti Petak","8","人上人","2","1","第一口印象","[示例评价] 第一口先尝到整体风味的味道，层次很清楚；Roti Petak适合趁热吃，香气会更完整。","fe0e64f8e27ffa163c26e41e"
"47","Nasi lemak","BELL","2396","Roti Bawang","9","顶级","1","9","场景感受","[示例评价] 一个人吃Roti Bawang很顺手，和朋友分着吃也不会无聊；整体风味的味道够明确，聊天间隙也能吃出滋味。","c277cabcf0cff137b88f937d"
"47","Nasi lemak","BELL","2396","Roti Bawang","10","夯爆了","2","10","复购判断","[示例评价] 这道Roti Bawang的优点是整体风味各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","1c9206db028736a433fa59a0"
"47","Nasi lemak","BELL","2397","Roti Telur","7","NPC","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Roti Telur：鸡蛋让味道有内容，分量和满足感也比较适合日常解决一餐。","4fb7d7af53a657425b0615f4"
"47","Nasi lemak","BELL","2397","Roti Telur","8","人上人","2","8","口味建议","[示例评价] 如果平时喜欢鸡蛋，这道Roti Telur值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","7edaef010be9d2db25a16974"
"47","Nasi lemak","BELL","2398","Roti Telur Bawang","7","NPC","1","9","场景感受","[示例评价] 一个人吃Roti Telur Bawang很顺手，和朋友分着吃也不会无聊；鸡蛋的味道够明确，聊天间隙也能吃出滋味。","5aa78e569a257b950aa82cec"
"47","Nasi lemak","BELL","2398","Roti Telur Bawang","9","顶级","2","10","复购判断","[示例评价] 这道Roti Telur Bawang的优点是鸡蛋各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","edef2f392d51ca0a9d5a9ae8"
"48","东北饺子王Dumplings King","BELL","2588","Lamb Skewer","8","人上人","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Lamb Skewer：整体风味让味道有内容，分量和满足感也比较适合日常解决一餐。","d89948276df65b9549a909c5"
"48","东北饺子王Dumplings King","BELL","2588","Lamb Skewer","9","顶级","2","8","口味建议","[示例评价] 如果平时喜欢整体风味，这道Lamb Skewer值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","24a1fee465ae026dd93ebdcd"
"48","东北饺子王Dumplings King","BELL","2589","Beef Skewer","9","顶级","1","8","口味建议","[示例评价] 如果平时喜欢牛肉，这道Beef Skewer值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","8cc212bdc274a7f3fc88576a"
"48","东北饺子王Dumplings King","BELL","2589","Beef Skewer","6","拉完了","2","9","场景感受","[示例评价] 一个人吃Beef Skewer很顺手，和朋友分着吃也不会无聊；牛肉的味道够明确，聊天间隙也能吃出滋味。","a0c7bd5196bf30d8958684da"
"48","东北饺子王Dumplings King","BELL","2590","Pork Belly","8","人上人","1","6","收尾回味","[示例评价] 咽下去以后还能留住一点猪肉的回味，Pork Belly不是只靠第一口取胜，后段味道也有记忆点。","e385074286f23533f707f264"
"48","东北饺子王Dumplings King","BELL","2590","Pork Belly","9","顶级","2","7","日常满足","[示例评价] 想吃得踏实的时候可以点Pork Belly：猪肉让味道有内容，分量和满足感也比较适合日常解决一餐。","b485960d6813753d4389d131"
"48","东北饺子王Dumplings King","BELL","2591","Chicken Skewer","8","人上人","1","10","复购判断","[示例评价] 这道Chicken Skewer的优点是鸡肉各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","23df5e2d37e337617f24bfbd"
"48","东北饺子王Dumplings King","BELL","2591","Chicken Skewer","10","夯爆了","2","1","第一口印象","[示例评价] 第一口先尝到鸡肉的味道，层次很清楚；Chicken Skewer适合趁热吃，香气会更完整。","416065f7997f3e962b35ea6e"
"48","东北饺子王Dumplings King","BELL","2592","Taiwan Sausage","8","人上人","1","5","食材搭配","[示例评价] 从整体风味的搭配看，食材之间没有互相抢味，Taiwan Sausage吃起来有自己的重点，配一杯清饮会更舒服。","4a1c3b4f7bc8237a6c74f82d"
"48","东北饺子王Dumplings King","BELL","2592","Taiwan Sausage","7","NPC","2","6","收尾回味","[示例评价] 咽下去以后还能留住一点整体风味的回味，Taiwan Sausage不是只靠第一口取胜，后段味道也有记忆点。","72681f12c997f96e57f60595"
"49","广东脆肉皖鱼GuangDong Fish set","LY3","2676","Crispy Grass Carp Belly Rice Set","9","顶级","1","3","口感变化","[示例评价] 这道Crispy Grass Carp Belly Rice Set有意思的地方在口感变化：鱼肉、米饭、酥脆口感带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","e892c418bc641deadb1398fa"
"49","广东脆肉皖鱼GuangDong Fish set","LY3","2676","Crispy Grass Carp Belly Rice Set","7","NPC","2","4","香气表现","[示例评价] 端上来时鱼肉、米饭、酥脆口感的香气很先声夺人，入口后味道也跟得上；作为一餐里的主角很合适。","10d8dc4b240295ce593861ca"
"49","广东脆肉皖鱼GuangDong Fish set","LY3","2677","Vine Pepper Black Fish Rice Set","8","人上人","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Vine Pepper Black Fish Rice Set：鱼肉、米饭让味道有内容，分量和满足感也比较适合日常解决一餐。","8171dd58e554e4fb1d8a6441"
"49","广东脆肉皖鱼GuangDong Fish set","LY3","2677","Vine Pepper Black Fish Rice Set","10","夯爆了","2","8","口味建议","[示例评价] 如果平时喜欢鱼肉、米饭，这道Vine Pepper Black Fish Rice Set值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","293e8ecc7a37741a98aa7ac5"
"49","广东脆肉皖鱼GuangDong Fish set","LY3","2678","Scallop Soup Rice Set","6","拉完了","1","8","口味建议","[示例评价] 如果平时喜欢米饭、汤，这道Scallop Soup Rice Set值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","a6151c62a807bf42c7531e5a"
"49","广东脆肉皖鱼GuangDong Fish set","LY3","2678","Scallop Soup Rice Set","6","拉完了","2","9","场景感受","[示例评价] 一个人吃Scallop Soup Rice Set很顺手，和朋友分着吃也不会无聊；米饭、汤的味道够明确，聊天间隙也能吃出滋味。","8af11c9c4239f865786a2be7"
"50","KOREAN BIBIMBAP (韩国拌饭)","LY3","2679","Classic Korean Bibimbap","9","顶级","1","9","场景感受","[示例评价] 一个人吃Classic Korean Bibimbap很顺手，和朋友分着吃也不会无聊；米饭的味道够明确，聊天间隙也能吃出滋味。","89f5cac76917a3a04fa692c3"
"50","KOREAN BIBIMBAP (韩国拌饭)","LY3","2679","Classic Korean Bibimbap","7","NPC","2","10","复购判断","[示例评价] 这道Classic Korean Bibimbap的优点是米饭各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","791553fd9cdfa593802b2e6c"
"50","KOREAN BIBIMBAP (韩国拌饭)","LY3","2680","Korean Chicken Bibimbap","9","顶级","1","8","口味建议","[示例评价] 如果平时喜欢鸡肉、米饭，这道Korean Chicken Bibimbap值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","da04ef11f9f2d20c148e415f"
"50","KOREAN BIBIMBAP (韩国拌饭)","LY3","2680","Korean Chicken Bibimbap","9","顶级","2","9","场景感受","[示例评价] 一个人吃Korean Chicken Bibimbap很顺手，和朋友分着吃也不会无聊；鸡肉、米饭的味道够明确，聊天间隙也能吃出滋味。","c54363745963e685b64d0e54"
"50","KOREAN BIBIMBAP (韩国拌饭)","LY3","2681","Beef Curry Mixed with Rice","6","拉完了","1","4","香气表现","[示例评价] 端上来时牛肉、米饭、辣味的香气很先声夺人，入口后味道也跟得上；作为一餐里的主角很合适。","0bcaa4f2bf6a97dabfc4dd55"
"50","KOREAN BIBIMBAP (韩国拌饭)","LY3","2681","Beef Curry Mixed with Rice","6","拉完了","2","5","食材搭配","[示例评价] 从牛肉、米饭、辣味的搭配看，食材之间没有互相抢味，Beef Curry Mixed with Rice吃起来有自己的重点，配一杯清饮会更舒服。","199dc3f260b6710e436635c8"
"50","KOREAN BIBIMBAP (韩国拌饭)","LY3","2682","Cheese Crab Meat Bibimbap","6","拉完了","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Cheese Crab Meat Bibimbap：蟹肉、米饭让味道有内容，分量和满足感也比较适合日常解决一餐。","200ae106a337113e3a02efc1"
"50","KOREAN BIBIMBAP (韩国拌饭)","LY3","2682","Cheese Crab Meat Bibimbap","6","拉完了","2","8","口味建议","[示例评价] 如果平时喜欢蟹肉、米饭，这道Cheese Crab Meat Bibimbap值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","8d1e5ef723f27f879a651358"
"50","KOREAN BIBIMBAP (韩国拌饭)","LY3","2683","Korean Fried Chicken with Rice Cakes Bibimbap","10","夯爆了","1","2","风味平衡","[示例评价] Korean Fried Chicken with Rice Cakes Bibimbap把鸡肉、米饭、酥脆口感、甜味的味道收得比较平衡，不会只剩单一的咸或甜；喜欢清爽口味的话可以少加酱汁。","85469ada5afe193d9aafe9b6"
"50","KOREAN BIBIMBAP (韩国拌饭)","LY3","2683","Korean Fried Chicken with Rice Cakes Bibimbap","6","拉完了","2","3","口感变化","[示例评价] 这道Korean Fried Chicken with Rice Cakes Bibimbap有意思的地方在口感变化：鸡肉、米饭、酥脆口感、甜味带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","3c07e339c5ba14ee4e6022a1"
"51","Hao Liao好料","LY3","2693","Local Yong Taufu","10","夯爆了","1","1","第一口印象","[示例评价] 第一口先尝到整体风味的味道，层次很清楚；Local Yong Taufu适合趁热吃，香气会更完整。","a2d09aa17d01fe899bd6156a"
"51","Hao Liao好料","LY3","2693","Local Yong Taufu","6","拉完了","2","2","风味平衡","[示例评价] Local Yong Taufu把整体风味的味道收得比较平衡，不会只剩单一的咸或甜；喜欢清爽口味的话可以少加酱汁。","b3c8d49f7527842fb6344d06"
"51","Hao Liao好料","LY3","2694","Rice with Five Treasure Stuffed Delights","10","夯爆了","1","9","场景感受","[示例评价] 一个人吃Rice with Five Treasure Stuffed Delights很顺手，和朋友分着吃也不会无聊；米饭的味道够明确，聊天间隙也能吃出滋味。","7681ea2a897b84633ddcd82d"
"51","Hao Liao好料","LY3","2694","Rice with Five Treasure Stuffed Delights","9","顶级","2","10","复购判断","[示例评价] 这道Rice with Five Treasure Stuffed Delights的优点是米饭各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","7b3f608d531155410134459e"
"51","Hao Liao好料","LY3","2695","Shredded Chicken Dark Sauce Noodles","7","NPC","1","8","口味建议","[示例评价] 如果平时喜欢鸡肉、面条，这道Shredded Chicken Dark Sauce Noodles值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","c68d34a776b98e69740e58e2"
"51","Hao Liao好料","LY3","2695","Shredded Chicken Dark Sauce Noodles","6","拉完了","2","9","场景感受","[示例评价] 一个人吃Shredded Chicken Dark Sauce Noodles很顺手，和朋友分着吃也不会无聊；鸡肉、面条的味道够明确，聊天间隙也能吃出滋味。","dcef213030fb9fc4cf24512c"
"51","Hao Liao好料","LY3","2696","Shredded Chicken Soup Noodles","6","拉完了","1","5","食材搭配","[示例评价] 从鸡肉、面条、汤的搭配看，食材之间没有互相抢味，Shredded Chicken Soup Noodles吃起来有自己的重点，配一杯清饮会更舒服。","58d0513683ed2c9c882d1849"
"51","Hao Liao好料","LY3","2696","Shredded Chicken Soup Noodles","6","拉完了","2","6","收尾回味","[示例评价] 咽下去以后还能留住一点鸡肉、面条、汤的回味，Shredded Chicken Soup Noodles不是只靠第一口取胜，后段味道也有记忆点。","24e1930b54b746c84a6cf5ad"
"51","Hao Liao好料","LY3","2697","Ipoh Shredded Chicken Hor Fun","6","拉完了","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Ipoh Shredded Chicken Hor Fun：鸡肉让味道有内容，分量和满足感也比较适合日常解决一餐。","b98e6e8b8a80028cd0a73915"
"51","Hao Liao好料","LY3","2697","Ipoh Shredded Chicken Hor Fun","6","拉完了","2","8","口味建议","[示例评价] 如果平时喜欢鸡肉，这道Ipoh Shredded Chicken Hor Fun值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","7495f05e02aa89a1fb20ca4d"
"52","蜜雪冰城MIXUE","BELL","2711","Ice Cream","10","夯爆了","1","5","食材搭配","[示例评价] 从甜味的搭配看，食材之间没有互相抢味，Ice Cream吃起来有自己的重点，配一杯清饮会更舒服。","78d32f4213ae82eb699dcd4c"
"52","蜜雪冰城MIXUE","BELL","2711","Ice Cream","9","顶级","2","6","收尾回味","[示例评价] 咽下去以后还能留住一点甜味的回味，Ice Cream不是只靠第一口取胜，后段味道也有记忆点。","393a3f45574e84c520fab18f"
"53","MULAN木兰","BELL","2712","Grape Fruit Tea","7","NPC","1","5","食材搭配","[示例评价] 从茶的搭配看，食材之间没有互相抢味，Grape Fruit Tea吃起来有自己的重点，配一杯清饮会更舒服。","968e9582f40a00eb546dff46"
"53","MULAN木兰","BELL","2712","Grape Fruit Tea","6","拉完了","2","6","收尾回味","[示例评价] 咽下去以后还能留住一点茶的回味，Grape Fruit Tea不是只靠第一口取胜，后段味道也有记忆点。","384a94106dba053b2353bd39"
"53","MULAN木兰","BELL","2713","Pineapple Passion Fruit Tea","10","夯爆了","1","10","复购判断","[示例评价] 这道Pineapple Passion Fruit Tea的优点是苹果、茶各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","6c9ee788939ec9c013914ac7"
"53","MULAN木兰","BELL","2713","Pineapple Passion Fruit Tea","7","NPC","2","1","第一口印象","[示例评价] 第一口先尝到苹果、茶的味道，层次很清楚；Pineapple Passion Fruit Tea适合趁热吃，香气会更完整。","6fcf998a35c9a23a1efe130e"
"53","MULAN木兰","BELL","2714","Peach Fruit Tea","9","顶级","1","6","收尾回味","[示例评价] 咽下去以后还能留住一点茶的回味，Peach Fruit Tea不是只靠第一口取胜，后段味道也有记忆点。","6c196f64a87d46b004132850"
"53","MULAN木兰","BELL","2714","Peach Fruit Tea","10","夯爆了","2","7","日常满足","[示例评价] 想吃得踏实的时候可以点Peach Fruit Tea：茶让味道有内容，分量和满足感也比较适合日常解决一餐。","f1da001ec0269254e80b06ac"
"53","MULAN木兰","BELL","2715","Orange Fruit Tea","6","拉完了","1","6","收尾回味","[示例评价] 咽下去以后还能留住一点橙子、茶的回味，Orange Fruit Tea不是只靠第一口取胜，后段味道也有记忆点。","611f523241fea04f0d255178"
"53","MULAN木兰","BELL","2715","Orange Fruit Tea","6","拉完了","2","7","日常满足","[示例评价] 想吃得踏实的时候可以点Orange Fruit Tea：橙子、茶让味道有内容，分量和满足感也比较适合日常解决一餐。","be5adc8176d5c881f0e616d2"
"53","MULAN木兰","BELL","2716","Mango Passion Fruit Tea","8","人上人","1","3","口感变化","[示例评价] 这道Mango Passion Fruit Tea有意思的地方在口感变化：芒果、茶带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","a1d2289373476161eabcbe00"
"53","MULAN木兰","BELL","2716","Mango Passion Fruit Tea","10","夯爆了","2","4","香气表现","[示例评价] 端上来时芒果、茶的香气很先声夺人，入口后味道也跟得上；作为一餐里的主角很合适。","878a2e0a842788fac8a2415f"
"54","NOMUNOMU NORM","BELL","2749","Curry Udon with Chicken Katsu","10","夯爆了","1","3","口感变化","[示例评价] 这道Curry Udon with Chicken Katsu有意思的地方在口感变化：鸡肉、面条、米饭、酥脆口感带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","0fd4d5d855d8cac31c78e6dd"
"54","NOMUNOMU NORM","BELL","2749","Curry Udon with Chicken Katsu","7","NPC","2","4","香气表现","[示例评价] 端上来时鸡肉、面条、米饭、酥脆口感的香气很先声夺人，入口后味道也跟得上；作为一餐里的主角很合适。","6640f61f725e0cd0e0a23de9"
"54","NOMUNOMU NORM","BELL","2750","Curry Udon with Ebi Fry","8","人上人","1","8","口味建议","[示例评价] 如果平时喜欢虾、面条、米饭、酥脆口感，这道Curry Udon with Ebi Fry值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","8c313b68c5dcff2103e0a3dd"
"54","NOMUNOMU NORM","BELL","2750","Curry Udon with Ebi Fry","7","NPC","2","9","场景感受","[示例评价] 一个人吃Curry Udon with Ebi Fry很顺手，和朋友分着吃也不会无聊；虾、面条、米饭、酥脆口感的味道够明确，聊天间隙也能吃出滋味。","e671c9aee68a794eb8b3fe04"
"54","NOMUNOMU NORM","BELL","2751","Curry Udon","9","顶级","1","5","食材搭配","[示例评价] 从面条、米饭、辣味的搭配看，食材之间没有互相抢味，Curry Udon吃起来有自己的重点，配一杯清饮会更舒服。","6ef94a1269fc5b5d57daec99"
"54","NOMUNOMU NORM","BELL","2751","Curry Udon","9","顶级","2","6","收尾回味","[示例评价] 咽下去以后还能留住一点面条、米饭、辣味的回味，Curry Udon不是只靠第一口取胜，后段味道也有记忆点。","7f4aac0061813d27f42b5091"
"54","NOMUNOMU NORM","BELL","2752","Tornado Omelette Curry Rice","8","人上人","1","3","口感变化","[示例评价] 这道Tornado Omelette Curry Rice有意思的地方在口感变化：米饭、辣味带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","f6fe921ed5c97e1f82ca3f16"
"54","NOMUNOMU NORM","BELL","2752","Tornado Omelette Curry Rice","10","夯爆了","2","4","香气表现","[示例评价] 端上来时米饭、辣味的香气很先声夺人，入口后味道也跟得上；作为一餐里的主角很合适。","0bc51476dcb6e08a55aff889"
"54","NOMUNOMU NORM","BELL","2753","Salmon Sliced Ochazuke","9","顶级","1","1","第一口印象","[示例评价] 第一口先尝到鱼肉、米饭、茶的味道，层次很清楚；Salmon Sliced Ochazuke适合趁热吃，香气会更完整。","81bbfedd7184e559088fd801"
"54","NOMUNOMU NORM","BELL","2753","Salmon Sliced Ochazuke","6","拉完了","2","2","风味平衡","[示例评价] Salmon Sliced Ochazuke把鱼肉、米饭、茶的味道收得比较平衡，不会只剩单一的咸或甜；喜欢清爽口味的话可以少加酱汁。","02dc6971884f6c7301dfbb12"
"55","BR Robins bell的一家甜品店","BELL","2827","Kids Scoop","9","顶级","1","3","口感变化","[示例评价] 这道Kids Scoop有意思的地方在口感变化：整体风味带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","3c6da460ceb08b757425fbbb"
"55","BR Robins bell的一家甜品店","BELL","2827","Kids Scoop","10","夯爆了","2","4","香气表现","[示例评价] 端上来时整体风味的香气很先声夺人，入口后味道也跟得上；作为一餐里的主角很合适。","ee416fcaa1ad025c64fca36f"
"55","BR Robins bell的一家甜品店","BELL","2828","Regular Scoop","8","人上人","1","9","场景感受","[示例评价] 一个人吃Regular Scoop很顺手，和朋友分着吃也不会无聊；整体风味的味道够明确，聊天间隙也能吃出滋味。","0b2fd52e18dadeef769bd7fc"
"55","BR Robins bell的一家甜品店","BELL","2828","Regular Scoop","6","拉完了","2","10","复购判断","[示例评价] 这道Regular Scoop的优点是整体风味各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","2cdf82e76c4107a5b7079359"
"55","BR Robins bell的一家甜品店","BELL","2829","King Scoop","8","人上人","1","5","食材搭配","[示例评价] 从整体风味的搭配看，食材之间没有互相抢味，King Scoop吃起来有自己的重点，配一杯清饮会更舒服。","7332fdde2e597b72c64f50af"
"55","BR Robins bell的一家甜品店","BELL","2829","King Scoop","6","拉完了","2","6","收尾回味","[示例评价] 咽下去以后还能留住一点整体风味的回味，King Scoop不是只靠第一口取胜，后段味道也有记忆点。","e56ce08b57345284e4fd2cd0"
"55","BR Robins bell的一家甜品店","BELL","2830","Cup or Cone","6","拉完了","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Cup or Cone：甜味让味道有内容，分量和满足感也比较适合日常解决一餐。","6c936a546cce1d54de8db252"
"55","BR Robins bell的一家甜品店","BELL","2830","Cup or Cone","7","NPC","2","8","口味建议","[示例评价] 如果平时喜欢甜味，这道Cup or Cone值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","58bc4faa0e78a95b4a0242e9"
"55","BR Robins bell的一家甜品店","BELL","2831","Waffle Cone","9","顶级","1","1","第一口印象","[示例评价] 第一口先尝到整体风味的味道，层次很清楚；Waffle Cone适合趁热吃，香气会更完整。","e96f92f45abec7426fbafd71"
"55","BR Robins bell的一家甜品店","BELL","2831","Waffle Cone","8","人上人","2","2","风味平衡","[示例评价] Waffle Cone把整体风味的味道收得比较平衡，不会只剩单一的咸或甜；喜欢清爽口味的话可以少加酱汁。","2bfe6e5037c3b746ebb656c4"
"56","Astana","B1","2862","Samsa beef","7","NPC","1","2","风味平衡","[示例评价] Samsa beef把牛肉、烤制香气的味道收得比较平衡，不会只剩单一的咸或甜；喜欢清爽口味的话可以少加酱汁。","aee8a91c0c95b56977353ee5"
"56","Astana","B1","2862","Samsa beef","10","夯爆了","2","3","口感变化","[示例评价] 这道Samsa beef有意思的地方在口感变化：牛肉、烤制香气带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","71fe1ee82bd317513c1afa52"
"56","Astana","B1","2863","Traditional Bread","10","夯爆了","1","5","食材搭配","[示例评价] 从面条的搭配看，食材之间没有互相抢味，Traditional Bread吃起来有自己的重点，配一杯清饮会更舒服。","ffb72fde7c6fc594c67bf4f0"
"56","Astana","B1","2863","Traditional Bread","6","拉完了","2","6","收尾回味","[示例评价] 咽下去以后还能留住一点面条的回味，Traditional Bread不是只靠第一口取胜，后段味道也有记忆点。","970e1060daf5c235491a13e4"
"56","Astana","B1","2864","Seld Pod Shuboi","9","顶级","1","8","口味建议","[示例评价] 如果平时喜欢鱼肉，这道Seld Pod Shuboi值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","3a982f533198eb2e54e661f8"
"56","Astana","B1","2864","Seld Pod Shuboi","8","人上人","2","9","场景感受","[示例评价] 一个人吃Seld Pod Shuboi很顺手，和朋友分着吃也不会无聊；鱼肉的味道够明确，聊天间隙也能吃出滋味。","839b20745b6a68bc5b60672a"
"56","Astana","B1","2865","Vinegret","10","夯爆了","1","1","第一口印象","[示例评价] 第一口先尝到整体风味的味道，层次很清楚；Vinegret适合趁热吃，香气会更完整。","dde66084abf7805b37c30a40"
"56","Astana","B1","2865","Vinegret","10","夯爆了","2","2","风味平衡","[示例评价] Vinegret把整体风味的味道收得比较平衡，不会只剩单一的咸或甜；喜欢清爽口味的话可以少加酱汁。","72706375136efd79d12e0922"
"56","Astana","B1","2866","Khachapuri","7","NPC","1","8","口味建议","[示例评价] 如果平时喜欢面条、奶香，这道Khachapuri值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","9bf888335f2d820d22e00734"
"56","Astana","B1","2866","Khachapuri","10","夯爆了","2","9","场景感受","[示例评价] 一个人吃Khachapuri很顺手，和朋友分着吃也不会无聊；面条、奶香的味道够明确，聊天间隙也能吃出滋味。","b9d486013c11f516aea8b437"
"57","佳粤中国餐厅Chinese Cuisine","BELL","2938","Roasted Goose Rice","6","拉完了","1","9","场景感受","[示例评价] 一个人吃Roasted Goose Rice很顺手，和朋友分着吃也不会无聊；鸭肉、米饭、烤制香气的味道够明确，聊天间隙也能吃出滋味。","e71db5b0b6a93778bc184d0c"
"57","佳粤中国餐厅Chinese Cuisine","BELL","2938","Roasted Goose Rice","9","顶级","2","10","复购判断","[示例评价] 这道Roasted Goose Rice的优点是鸭肉、米饭、烤制香气各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","ea65988717c756a0ffaab28a"
"57","佳粤中国餐厅Chinese Cuisine","BELL","2939","Crispy Roast Chicken Rice","7","NPC","1","7","日常满足","[示例评价] 想吃得踏实的时候可以点Crispy Roast Chicken Rice：鸡肉、米饭、酥脆口感、烤制香气让味道有内容，分量和满足感也比较适合日常解决一餐。","5f52dc19b2c2668916255a2c"
"57","佳粤中国餐厅Chinese Cuisine","BELL","2939","Crispy Roast Chicken Rice","8","人上人","2","8","口味建议","[示例评价] 如果平时喜欢鸡肉、米饭、酥脆口感、烤制香气，这道Crispy Roast Chicken Rice值得试试；怕重口的话先从少辣、少酱开始，更容易吃到原本的味道。","f4d6f3ae1b1b1437aafff1d0"
"57","佳粤中国餐厅Chinese Cuisine","BELL","2940","Roasted Goose Drumstick Rice","6","拉完了","1","3","口感变化","[示例评价] 这道Roasted Goose Drumstick Rice有意思的地方在口感变化：鸭肉、米饭、烤制香气带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","d8f1be6d29dad2104205e7dd"
"57","佳粤中国餐厅Chinese Cuisine","BELL","2940","Roasted Goose Drumstick Rice","9","顶级","2","4","香气表现","[示例评价] 端上来时鸭肉、米饭、烤制香气的香气很先声夺人，入口后味道也跟得上；作为一餐里的主角很合适。","53962517925913ac31529fd4"
"57","佳粤中国餐厅Chinese Cuisine","BELL","2941","Salt Baked Chicken Rice","9","顶级","1","9","场景感受","[示例评价] 一个人吃Salt Baked Chicken Rice很顺手，和朋友分着吃也不会无聊；鸡肉、米饭的味道够明确，聊天间隙也能吃出滋味。","09d01b73c895b165c0876d6e"
"57","佳粤中国餐厅Chinese Cuisine","BELL","2941","Salt Baked Chicken Rice","8","人上人","2","10","复购判断","[示例评价] 这道Salt Baked Chicken Rice的优点是鸡肉、米饭各有分工，吃完不会觉得味道散；如果这次合口味，下次还会想再点。","0af9010e88ca812e513227fc"
"57","佳粤中国餐厅Chinese Cuisine","BELL","2942","Roasted Goose Thigh Rice","6","拉完了","1","2","风味平衡","[示例评价] Roasted Goose Thigh Rice把鸭肉、米饭、烤制香气的味道收得比较平衡，不会只剩单一的咸或甜；喜欢清爽口味的话可以少加酱汁。","b8679e57b054cf1675c7c3c0"
"57","佳粤中国餐厅Chinese Cuisine","BELL","2942","Roasted Goose Thigh Rice","9","顶级","2","3","口感变化","[示例评价] 这道Roasted Goose Thigh Rice有意思的地方在口感变化：鸭肉、米饭、烤制香气带来不同的咀嚼感，慢慢吃比急着吞更能尝出细节。","db950a5b7069e41ae0b68deb"
"58","GEPUK,GEPREK","BELL","3024","Ayam Geprek Retro Set","8","人上人","1","6","收尾回味","[示例评价] 咽下去以后还能留住一点酥脆口感的回味，Ayam Geprek Retro Set不是只靠第一口取胜，后段味道也有记忆点。","05603a849d7f82b772f77804"
"58","GEPUK,GEPREK","BELL","3024","Ayam Geprek Retro Set","6","拉完了","2","7","日常满足","[示例评价] 想吃得踏实的时候可以点Ayam Geprek Retro Set：酥脆口感让味道有内容，分量和满足感也比较适合日常解决一餐。","30676f2e710305f4b12cd332"
"58","GEPUK,GEPREK","BELL","3025","Ayam Geprek Cheezy Set","10","夯爆了","1","5","食材搭配","[示例评价] 从酥脆口感的搭配看，食材之间没有互相抢味，Ayam Geprek Cheezy Set吃起来有自己的重点，配一杯清饮会更舒服。","1a95e25894182fb492436370"
"58","GEPUK,GEPREK","BELL","3025","Ayam Geprek Cheezy Set","8","人上人","2","6","收尾回味","[示例评价] 咽下去以后还能留住一点酥脆口感的回味，Ayam Geprek Cheezy Set不是只靠第一口取胜，后段味道也有记忆点。","8dc4ac16a2a52cc9f849f38e"
"58","GEPUK,GEPREK","BELL","3026","Ayam Penyet Set","7","NPC","1","6","收尾回味","[示例评价] 咽下去以后还能留住一点酥脆口感的回味，Ayam Penyet Set不是只靠第一口取胜，后段味道也有记忆点。","9b00f7fe6dfbcf32912a1765"
"58","GEPUK,GEPREK","BELL","3026","Ayam Penyet Set","7","NPC","2","7","日常满足","[示例评价] 想吃得踏实的时候可以点Ayam Penyet Set：酥脆口感让味道有内容，分量和满足感也比较适合日常解决一餐。","93e0300a40c97fc8a1fce8eb"
